Month,Day,Away,Away_Pts,Home,Home_Pts,Game_Outcome
Oct,27,MIA,110,GSW,123,Home
Oct,27,MEM,125,SAC,110,Away
Oct,28,ATL,136,DET,112,Away
Oct,28,CHO,93,ORL,113,Home
Oct,28,CLE,132,BOS,123,Away
Oct,28,PHI,112,TOR,90,Away
Oct,28,IND,127,WAS,117,Away
Oct,28,NYK,108,MIL,119,Home
Oct,28,LAL,102,MIN,111,Home
Oct,28,CHI,124,SAS,129,Home
Oct,28,UTA,101,DEN,117,Home
Oct,28,NOP,111,PHO,124,Home
Oct,28,HOU,111,POR,125,Home
Oct,29,MIA,113,SAC,119,Home
Oct,29,GSW,113,CHO,120,Home
Oct,29,IND,125,BRK,116,Away
Oct,29,PHI,114,CHI,109,Away
Oct,29,ATL,115,MIL,123,Home
Oct,29,OKC,117,DAL,111,Away
Oct,29,MEM,123,UTA,124,Home
Oct,30,NOP,112,LAC,91,Away
Oct,30,WAS,94,BOS,112,Home
Oct,30,NYK,108,CLE,121,Home
Oct,30,GSW,114,DET,128,Home
Oct,30,MIN,98,SAS,107,Home
Oct,30,ORL,105,DAL,114,Home
Oct,30,HOU,109,PHO,124,Home
Oct,30,DEN,110,LAL,121,Home
Oct,31,SAC,115,CHO,108,Away
Oct,31,PHI,118,WAS,111,Away
Oct,31,IND,109,BRK,116,Home
Oct,31,ATL,109,TOR,139,Home
Oct,31,DET,108,MIL,110,Home
Oct,31,MEM,105,UTA,121,Home
Oct,31,HOU,93,LAC,95,Home
Nov,1,CHI,108,BRK,99,Away
Nov,1,GSW,109,MIA,116,Home
Nov,1,ORL,108,OKC,116,Home
Nov,1,MIN,107,PHO,116,Home
Nov,2,WAS,121,PHI,111,Away
Nov,2,BOS,113,CLE,114,Home
Nov,2,SAC,107,MIA,110,Home
Nov,2,ATL,112,NYK,99,Away
Nov,2,CHO,88,CHI,106,Home
Nov,2,LAC,109,HOU,101,Away
Nov,2,DET,91,MIL,116,Home
Nov,2,TOR,143,SAS,100,Away
Nov,2,UTA,100,DAL,103,Home
Nov,2,MEM,111,POR,106,Away
Nov,2,NOP,117,LAL,120,Home
Nov,3,GSW,129,ORL,130,Home
Nov,3,DEN,122,OKC,110,Away
Nov,4,CLE,112,DET,88,Away
Nov,4,MIA,99,IND,101,Home
Nov,4,NYK,106,PHI,104,Away
Nov,4,BRK,128,WAS,86,Away
Nov,4,CHI,119,BOS,123,Home
Nov,4,CHO,99,MEM,130,Home
Nov,4,LAC,113,SAS,106,Away
Nov,4,TOR,110,DAL,111,Home
Nov,4,GSW,105,NOP,114,Home
Nov,4,MIL,115,MIN,102,Away
Nov,4,POR,108,PHO,106,Away
Nov,4,UTA,130,LAL,116,Away
Nov,5,SAC,126,ORL,123,Away
Nov,5,BRK,98,CHO,94,Away
Nov,5,NOP,121,ATL,124,Home
Nov,5,BOS,133,NYK,118,Away
Nov,5,OKC,94,MIL,108,Home
Nov,5,HOU,117,MIN,129,Home
Nov,5,SAS,101,DEN,126,Home
Nov,5,POR,82,PHO,102,Home
Nov,6,CLE,114,LAL,100,Away
Nov,6,WAS,97,MEM,103,Home
Nov,6,CHI,104,TOR,113,Home
Nov,6,UTA,110,LAC,102,Away
Nov,7,WAS,108,CHO,100,Away
Nov,7,HOU,134,ORL,127,Away
Nov,7,OKC,103,DET,112,Home
Nov,7,NOP,122,IND,129,Home
Nov,7,PHO,88,PHI,100,Home
Nov,7,MIL,98,ATL,117,Home
Nov,7,POR,110,MIA,107,Away
Nov,7,TOR,97,CHI,111,Home
Nov,7,BOS,109,MEM,106,Away
Nov,7,NYK,120,MIN,107,Away
Nov,7,DEN,115,SAS,109,Away
Nov,7,BRK,94,DAL,96,Home
Nov,7,SAC,113,GSW,116,Home
Nov,7,LAL,116,UTA,139,Home
Nov,7,CLE,117,LAC,119,Home
Nov,9,DAL,87,ORL,94,Home
Nov,9,POR,105,CHO,95,Away
Nov,9,DEN,122,IND,119,Away
Nov,9,UTA,125,ATL,119,Away
Nov,9,DET,112,BOS,128,Home
Nov,9,NYK,85,BRK,112,Home
Nov,9,HOU,109,TOR,116,Home
Nov,9,NOP,115,CHI,111,Away
Nov,9,PHO,129,MIN,117,Away
Nov,9,MIL,136,OKC,132,Away
Nov,9,MEM,124,SAS,122,Away
Nov,9,LAL,101,LAC,114,Home
Nov,9,CLE,120,SAC,127,Home
Nov,10,DAL,105,WAS,113,Home
Nov,10,PHI,95,ATL,104,Home
Nov,10,CHO,112,MIA,117,Home
Nov,10,POR,106,NOP,95,Away
Nov,11,DEN,112,BOS,131,Home
Nov,11,PHO,97,ORL,114,Home
Nov,11,DET,112,NYK,121,Home
Nov,11,TOR,113,OKC,132,Home
Nov,11,MIL,93,SAS,111,Home
Nov,11,MIN,103,MEM,114,Home
Nov,11,CLE,101,GSW,106,Home
Nov,11,SAC,120,LAL,114,Away
Nov,12,BRK,110,LAC,95,Away
Nov,12,UTA,112,WAS,121,Home
Nov,12,BOS,117,DET,108,Away
Nov,12,TOR,104,IND,118,Home
Nov,12,ATL,109,PHI,121,Home
Nov,12,CHO,115,MIA,132,Home
Nov,12,POR,112,DAL,117,Home
Nov,12,HOU,106,NOP,119,Home
Nov,13,OKC,145,NYK,135,Away
Nov,13,MIN,129,CLE,124,Away
Nov,13,MEM,92,WAS,102,Home
Nov,13,UTA,98,PHI,105,Home
Nov,13,DEN,126,CHI,103,Away
Nov,13,GSW,115,SAC,122,Home
Nov,13,BRK,103,LAL,116,Home
Nov,14,TOR,115,DET,111,Away
Nov,14,CHO,112,ORL,105,Away
Nov,14,OKC,122,BOS,126,Home
Nov,14,PHO,112,MIA,113,Home
Nov,14,LAC,122,HOU,106,Away
Nov,14,ATL,121,MIL,106,Away
Nov,14,SAS,95,GSW,132,Home
Nov,15,MEM,102,NOP,113,Home
Nov,15,LAC,101,DAL,103,Home
Nov,15,NYK,118,UTA,111,Away
Nov,15,SAS,110,POR,117,Home
Nov,15,BRK,121,SAC,153,Home
Nov,16,IND,125,CHO,113,Away
Nov,16,MIN,126,ORL,108,Away
Nov,16,OKC,121,WAS,120,Away
Nov,16,BOS,126,ATL,101,Away
Nov,16,MIA,104,TOR,112,Home
Nov,16,CLE,98,MIL,113,Home
Nov,16,CHI,110,NOP,124,Home
Nov,16,HOU,101,DAL,92,Away
Nov,16,NYK,106,DEN,103,Away
Nov,16,GSW,119,PHO,130,Home
Nov,17,BRK,109,POR,107,Away
Nov,17,SAS,112,SAC,130,Home
Nov,17,DET,91,LAC,96,Home
Nov,18,MIA,106,WAS,107,Home
Nov,18,CHO,122,CLE,132,Home
Nov,18,MIL,102,PHI,110,Home
Nov,18,ORL,108,CHI,107,Away
Nov,18,IND,99,HOU,91,Away
Nov,18,OKC,110,MEM,121,Home
Nov,18,DEN,99,DAL,127,Home
Nov,18,BOS,117,NOP,109,Away
Nov,18,PHO,133,UTA,134,Home
Nov,18,NYK,101,GSW,111,Home
Nov,18,DET,121,LAL,128,Home
Nov,19,TOR,122,ATL,124,Home
Nov,19,ORL,113,IND,114,Home
Nov,19,MIN,112,PHI,109,Away
Nov,19,UTA,118,POR,113,Away
Nov,19,SAS,97,LAC,119,Home
Nov,20,NYK,95,PHO,116,Home
Nov,20,DET,129,SAC,137,Home
Nov,20,CHO,102,WAS,106,Home
Nov,20,MEM,115,BRK,127,Home
Nov,20,MIA,87,CLE,113,Home
Nov,20,GSW,127,HOU,120,Away
Nov,20,DEN,98,DAL,97,Away
Nov,20,SAS,92,LAL,123,Home
Nov,21,ATL,102,CLE,114,Home
Nov,21,ORL,102,IND,123,Home
Nov,21,BOS,107,CHI,121,Home
Nov,21,POR,111,MIL,119,Home
Nov,21,MIA,101,MIN,105,Home
Nov,21,GSW,83,NOP,128,Home
Nov,21,NYK,129,OKC,119,Away
Nov,21,UTA,114,LAC,121,Home
Nov,22,BRK,106,PHI,115,Home
Nov,22,SAC,113,MEM,109,Away
Nov,22,DET,110,DEN,108,Away
Nov,22,LAL,105,PHO,115,Home
Nov,23,PHI,101,CHO,107,Home
Nov,23,POR,96,CLE,114,Home
Nov,23,MIN,115,IND,101,Away
Nov,23,SAC,106,ATL,115,Home
Nov,23,DAL,112,BOS,125,Home
Nov,23,WAS,105,MIA,113,Home
Nov,23,BRK,112,TOR,98,Away
Nov,23,CHI,118,MIL,113,Away
Nov,23,DEN,131,OKC,126,Away
Nov,23,NOP,129,SAS,110,Away
Nov,23,DET,125,UTA,116,Away
Nov,23,LAC,107,GSW,124,Home
Nov,25,MIN,108,CHO,110,Home
Nov,25,PHI,107,ORL,99,Away
Nov,25,POR,132,NYK,129,Away
Nov,25,SAC,104,BOS,122,Home
Nov,25,ATL,122,HOU,128,Home
Nov,25,BRK,117,IND,128,Home
Nov,25,NOP,111,MEM,132,Home
Nov,25,WAS,107,MIA,110,Home
Nov,25,CLE,102,MIL,117,Home
Nov,25,CHI,119,OKC,123,Home
Nov,25,LAL,105,SAS,94,Away
Nov,25,DET,102,PHO,108,Home
Nov,25,UTA,118,GSW,129,Home
Nov,25,DEN,114,LAC,104,Away
Nov,26,DAL,100,TOR,105,Home
Nov,26,OKC,105,HOU,118,Home
Nov,26,LAL,143,SAS,138,Away
Nov,26,UTA,112,PHO,113,Home
Nov,27,POR,97,BRK,111,Home
Nov,27,GSW,137,MIN,114,Away
Nov,27,IND,100,LAC,114,Home
Nov,27,MIA,106,ATL,98,Away
Nov,27,WAS,121,BOS,130,Home
Nov,27,CLE,102,DET,94,Away
Nov,27,MEM,127,NYK,123,Away
Nov,27,PHI,133,ORL,103,Away
Nov,27,DAL,115,MIL,124,Home
Nov,28,ATL,101,PHI,104,Home
Nov,28,MIN,127,WAS,142,Home
Nov,28,CHO,105,BOS,140,Home
Nov,28,ORL,102,BRK,109,Home
Nov,28,CLE,88,TOR,100,Home
Nov,28,OKC,101,NOP,105,Home
Nov,28,HOU,113,DEN,129,Home
Nov,28,CHI,114,UTA,107,Away
Nov,28,PHO,122,SAC,117,Away
Nov,28,IND,116,LAL,115,Away
Nov,29,NYK,140,DET,110,Away
Nov,29,GSW,113,DAL,116,Home
Nov,29,LAC,118,POR,112,Away
Nov,30,PHI,85,CLE,113,Home
Nov,30,ATL,125,ORL,108,Away
Nov,30,MIA,121,BOS,134,Home
Nov,30,WAS,107,BRK,113,Home
Nov,30,MIL,109,NYK,103,Away
Nov,30,MEM,101,MIN,109,Home
Nov,30,TOR,108,NOP,126,Home
Nov,30,SAS,111,OKC,119,Home
Nov,30,HOU,100,DEN,120,Home
Nov,30,CHI,113,PHO,132,Home
Nov,30,LAC,112,UTA,125,Home
Nov,30,IND,114,SAC,137,Home
Nov,30,POR,109,LAL,128,Home
Dec,1,DAL,125,DET,131,Home
Dec,2,WAS,116,CHO,117,Home
Dec,2,DEN,109,ATL,117,Home
Dec,2,MIA,120,BOS,116,Away
Dec,2,TOR,105,BRK,114,Home
Dec,2,ORL,96,CLE,107,Home
Dec,2,LAL,133,MIL,129,Away
Dec,2,PHI,109,MEM,117,Home
Dec,2,NOP,117,SAS,99,Away
Dec,2,HOU,122,PHO,121,Away
Dec,2,IND,119,UTA,139,Home
Dec,2,CHI,111,GSW,119,Home
Dec,3,DAL,121,NYK,100,Away
Dec,3,SAC,123,LAC,96,Away
Dec,3,MIL,105,CHO,96,Away
Dec,3,OKC,135,MIN,128,Away
Dec,3,ORL,108,TOR,121,Home
Dec,3,HOU,101,GSW,120,Home
Dec,3,POR,116,UTA,111,Away
Dec,4,DEN,106,NOP,121,Home
Dec,4,PHO,133,SAS,95,Away
Dec,4,BOS,103,BRK,92,Away
Dec,4,MEM,122,DET,112,Away
Dec,4,CLE,81,NYK,92,Home
Dec,4,CHI,101,SAC,110,Home
Dec,4,LAL,130,WAS,119,Away
Dec,4,IND,100,POR,116,Home
Dec,5,LAC,119,CHO,117,Away
Dec,5,MIL,109,ORL,102,Away
Dec,5,OKC,121,ATL,114,Away
Dec,5,BOS,116,TOR,110,Away
Dec,5,PHI,123,HOU,132,Home
Dec,5,MIA,93,MEM,101,Home
Dec,5,PHO,111,DAL,130,Home
Dec,5,IND,112,GSW,104,Away
Dec,6,LAL,102,CLE,116,Home
Dec,6,DET,116,MIA,96,Away
Dec,6,DAL,116,DEN,115,Away
Dec,7,LAC,111,ORL,116,Home
Dec,7,CHO,116,BRK,122,Home
Dec,7,ATL,89,NYK,113,Home
Dec,7,LAL,113,TOR,126,Home
Dec,7,WAS,111,CHI,115,Home
Dec,7,OKC,102,MEM,123,Home
Dec,7,SAC,113,MIL,126,Home
Dec,7,IND,115,MIN,121,Home
Dec,7,DET,98,NOP,104,Home
Dec,7,GSW,123,UTA,124,Home
Dec,7,BOS,125,PHO,98,Away
Dec,8,LAC,110,MIA,115,Home
Dec,8,HOU,109,SAS,118,Home
Dec,8,DEN,121,POR,120,Away
Dec,9,NYK,121,CHO,102,Away
Dec,9,WAS,111,IND,121,Home
Dec,9,TOR,109,ORL,113,Home
Dec,9,ATL,116,BRK,120,Home
Dec,9,SAC,106,CLE,95,Away
Dec,9,LAL,122,PHI,133,Home
Dec,9,DET,103,MEM,114,Home
Dec,9,PHO,117,NOP,128,Home
Dec,9,MIN,118,UTA,108,Away
Dec,9,MIL,106,DAL,105,Away
Dec,10,SAS,115,MIA,111,Away
Dec,10,BRK,136,IND,133,Away
Dec,10,LAC,114,WAS,107,Away
Dec,10,OKC,102,CLE,110,Home
Dec,10,DAL,115,CHI,144,Home
Dec,10,BOS,107,GSW,123,Home
Dec,10,UTA,110,DEN,115,Home
Dec,10,MIN,118,POR,124,Home
Dec,11,PHO,124,NOP,129,Home
Dec,11,LAL,124,DET,117,Away
Dec,11,SAC,99,NYK,112,Home
Dec,11,TOR,99,ORL,111,Home
Dec,11,CHO,113,PHI,131,Home
Dec,11,CHI,122,ATL,123,Home
Dec,11,MIL,92,HOU,97,Home
Dec,12,MIA,87,IND,82,Away
Dec,12,BRK,112,WAS,100,Away
Dec,12,ATL,103,MEM,128,Home
Dec,12,OKC,114,DAL,121,Home
Dec,12,CLE,111,SAS,112,Home
Dec,12,MIN,112,POR,133,Home
Dec,12,BOS,93,LAC,113,Home
Dec,13,SAC,103,PHI,123,Home
Dec,13,GSW,111,MIL,128,Home
Dec,13,PHO,97,HOU,111,Home
Dec,13,NOP,100,UTA,121,Home
Dec,13,BOS,122,LAL,118,Away
Dec,14,DET,141,CHO,134,Away
Dec,14,GSW,119,IND,125,Home
Dec,14,ATL,124,ORL,135,Home
Dec,14,NYK,128,CHI,120,Away
Dec,14,SAC,124,TOR,123,Away
Dec,14,MIA,110,OKC,108,Away
Dec,14,POR,128,SAS,112,Away
Dec,14,CLE,105,DAL,90,Away
Dec,14,WAS,128,DEN,141,Home
Dec,14,MIN,88,LAC,99,Home
Dec,15,MIA,111,HOU,108,Away
Dec,15,MIL,101,MEM,142,Home
Dec,15,NOP,129,UTA,132,Home
Dec,15,PHO,111,LAC,95,Away
Dec,16,ATL,125,CHO,106,Away
Dec,16,SAC,122,DET,113,Away
Dec,16,ORL,117,BOS,109,Away
Dec,16,IND,112,CLE,118,Home
Dec,16,GSW,106,PHI,118,Home
Dec,16,BRK,119,TOR,116,Away
Dec,16,NYK,114,CHI,91,Away
Dec,16,MIN,112,OKC,110,Away
Dec,16,POR,110,DAL,130,Home
Dec,16,DEN,108,LAL,126,Home
Dec,17,WAS,93,LAC,102,Home
Dec,17,MIA,111,SAS,101,Away
Dec,17,DAL,99,CLE,100,Home
Dec,17,POR,107,HOU,95,Away
Dec,17,UTA,97,MIL,123,Home
Dec,17,MEM,109,OKC,115,Home
Dec,17,NOP,114,PHO,118,Home
Dec,18,ORL,95,BOS,92,Away
Dec,18,NYK,109,IND,106,Away
Dec,18,BRK,124,DET,121,Away
Dec,18,GSW,126,TOR,110,Away
Dec,18,CHI,126,MIN,150,Home
Dec,18,CHO,115,DEN,119,Home
Dec,18,WAS,117,LAL,119,Home
Dec,19,UTA,99,CLE,122,Home
Dec,19,TOR,101,PHI,104,Home
Dec,19,ORL,125,ATL,126,Home
Dec,19,SAS,124,HOU,105,Away
Dec,19,DAL,106,MIN,116,Home
Dec,19,MIL,128,NOP,119,Away
Dec,19,POR,121,OKC,123,Home
Dec,19,LAL,104,PHO,130,Home
Dec,19,CHO,125,SAC,119,Away
Dec,20,UTA,126,DET,111,Away
Dec,20,CHI,113,MIA,103,Away
Dec,20,GSW,94,NYK,132,Home
Dec,20,WAS,113,PHO,110,Away
Dec,20,MEM,91,DEN,105,Home
Dec,21,MIL,106,CLE,114,Home
Dec,21,DET,93,PHI,113,Home
Dec,21,CHI,110,ATL,108,Away
Dec,21,IND,117,BOS,112,Away
Dec,21,GSW,113,BRK,143,Home
Dec,21,TOR,113,NYK,106,Away
Dec,21,ORL,116,HOU,110,Away
Dec,21,DAL,104,MIN,99,Away
Dec,21,POR,98,OKC,101,Home
Dec,21,LAL,120,SAC,134,Home
Dec,21,CHO,105,LAC,126,Home
Dec,22,SAS,117,NOP,126,Home
Dec,22,WAS,112,UTA,120,Home
Dec,23,SAS,113,ORL,133,Home
Dec,23,LAC,114,PHI,119,Home
Dec,23,DET,105,ATL,130,Home
Dec,23,MIN,109,BOS,121,Home
Dec,23,MIL,100,BRK,118,Home
Dec,23,TOR,118,CLE,107,Away
Dec,23,CHI,118,NYK,117,Away
Dec,23,DAL,112,HOU,106,Away
Dec,23,IND,111,MIA,108,Away
Dec,23,NOP,128,OKC,125,Away
Dec,23,POR,107,DEN,120,Home
Dec,23,MEM,125,PHO,100,Away
Dec,23,WAS,125,SAC,111,Away
Dec,23,CHO,134,LAL,130,Away
Dec,25,PHI,119,NYK,112,Away
Dec,25,LAL,115,DAL,124,Home
Dec,25,MIL,118,BOS,139,Home
Dec,25,MEM,109,GSW,123,Home
Dec,25,PHO,125,DEN,128,Home
Dec,26,BRK,125,CLE,117,Away
Dec,26,LAC,142,DET,131,Away
Dec,26,MIN,110,MIA,113,Home
Dec,26,HOU,133,CHI,118,Away
Dec,26,IND,93,NOP,113,Home
Dec,26,UTA,122,SAS,126,Home
Dec,26,CHO,113,POR,124,Home
Dec,27,LAL,129,ORL,110,Away
Dec,27,PHI,111,WAS,116,Home
Dec,27,HOU,102,BOS,126,Home
Dec,27,ATL,114,IND,129,Home
Dec,27,LAC,124,TOR,113,Away
Dec,27,PHO,125,MEM,108,Away
Dec,27,SAS,114,OKC,130,Home
Dec,27,NYK,121,DAL,126,Home
Dec,27,CHO,105,GSW,110,Home
Dec,27,DEN,113,SAC,106,Away
Dec,28,ORL,101,DET,121,Home
Dec,28,PHO,102,WAS,127,Home
Dec,28,BRK,108,ATL,107,Away
Dec,28,LAL,98,MIA,112,Home
Dec,28,MIL,113,CHI,119,Home
Dec,28,MIN,118,NOP,119,Home
Dec,28,UTA,107,GSW,112,Home
Dec,28,DEN,126,SAC,127,Home
Dec,29,OKC,113,CHO,121,Home
Dec,29,CLE,126,IND,135,Home
Dec,29,LAC,110,BOS,116,Home
Dec,29,MEM,119,TOR,106,Away
Dec,29,NYK,115,SAS,122,Home
Dec,29,HOU,114,DAL,129,Home
Dec,30,WAS,119,ORL,100,Away
Dec,30,LAL,130,ATL,121,Away
Dec,30,PHO,104,TOR,113,Home
Dec,30,DET,118,CHI,132,Home
Dec,30,MIN,114,MIL,123,Home
Dec,30,PHI,116,NOP,127,Home
Dec,30,MIA,119,DEN,124,Home
Dec,30,POR,112,GSW,118,Home
Dec,30,UTA,125,SAC,126,Home
Dec,31,LAC,130,IND,131,Home
Dec,31,CLE,103,CHI,102,Away
Dec,31,BRK,123,CHO,106,Away
Dec,31,NYK,108,HOU,88,Away
Dec,31,DAL,126,SAS,125,Away
Dec,31,NOP,101,MEM,116,Home
Dec,31,DET,116,MIN,104,Away
Dec,31,PHI,115,OKC,96,Away
Dec,31,MIA,126,UTA,123,Away
Jan,1,BOS,111,DEN,123,Home
Jan,1,SAC,108,MEM,118,Home
Jan,1,WAS,118,MIL,95,Away
Jan,2,PHO,83,NYK,102,Home
Jan,2,LAL,121,CHO,115,Away
Jan,2,CHI,134,CLE,145,Home
Jan,2,TOR,114,IND,122,Home
Jan,2,NOP,111,PHI,120,Home
Jan,2,SAS,103,BRK,139,Home
Jan,2,DAL,111,HOU,106,Away
Jan,2,DEN,111,MIN,124,Home
Jan,2,ATL,141,GSW,143,Home
Jan,2,DET,106,POR,135,Home
Jan,2,MIA,110,LAC,100,Away
Jan,3,WAS,113,MIL,123,Home
Jan,3,BOS,117,OKC,150,Home
Jan,3,SAC,117,UTA,115,Away
Jan,4,MEM,131,CHO,107,Away
Jan,4,PHO,88,CLE,90,Home
Jan,4,OKC,115,ORL,126,Home
Jan,4,IND,126,PHI,129,Home
Jan,4,SAS,114,NYK,117,Home
Jan,4,MIL,104,TOR,101,Away
Jan,4,BRK,112,CHI,121,Home
Jan,4,POR,106,MIN,113,Home
Jan,4,HOU,108,NOP,119,Home
Jan,4,DET,122,GSW,119,Away
Jan,4,MIA,109,LAL,112,Home
Jan,4,ATL,120,SAC,117,Away
Jan,5,MEM,123,ORL,115,Away
Jan,5,BOS,124,DAL,95,Away
Jan,5,UTA,131,HOU,114,Away
Jan,5,LAC,91,DEN,122,Home
Jan,6,POR,99,IND,108,Home
Jan,6,CHI,126,PHI,112,Away
Jan,6,BRK,108,NOP,102,Away
Jan,6,NYK,112,TOR,108,Away
Jan,6,CHO,138,MIL,109,Away
Jan,6,WAS,110,OKC,127,Home
Jan,6,DET,109,SAS,121,Home
Jan,6,CLE,108,DEN,121,Home
Jan,6,LAC,115,MIN,128,Home
Jan,6,MIA,104,PHO,96,Away
Jan,6,ATL,114,LAL,130,Home
Jan,7,BOS,121,SAS,116,Away
Jan,7,UTA,118,CHI,126,Home
Jan,7,NOP,117,DAL,127,Home
Jan,7,ORL,115,GSW,101,Away
Jan,7,LAL,136,SAC,134,Away
Jan,8,PHI,123,DET,111,Away
Jan,8,POR,105,TOR,117,Home
Jan,8,CHO,111,IND,116,Home
Jan,8,UTA,118,MEM,123,Home
Jan,8,BRK,102,MIA,101,Away
Jan,8,MIN,104,HOU,96,Away
Jan,8,DAL,109,OKC,120,Home
Jan,8,CLE,112,PHO,98,Away
Jan,8,ATL,112,LAC,108,Away
Jan,9,NOP,132,WAS,112,Away
Jan,9,CHI,99,BOS,107,Home
Jan,9,MIL,111,NYK,107,Away
Jan,9,SAS,113,MEM,121,Home
Jan,9,LAL,109,DEN,122,Home
Jan,9,ORL,111,SAC,136,Home
Jan,10,DET,116,PHI,147,Home
Jan,10,OKC,111,MIA,112,Home
Jan,10,CHO,120,TOR,132,Home
Jan,10,CLE,114,UTA,116,Home
Jan,10,PHO,125,GSW,113,Away
Jan,10,ORL,109,POR,106,Away
Jan,10,DAL,101,LAC,113,Home
Jan,11,MIN,118,DET,135,Home
Jan,11,CHI,97,WAS,100,Home
Jan,11,MIL,114,ATL,105,Away
Jan,11,NOP,114,BOS,125,Home
Jan,11,IND,113,NYK,119,Home
Jan,11,SAS,129,MEM,135,Home
Jan,11,PHO,97,DEN,126,Home
Jan,11,HOU,115,SAC,135,Home
Jan,12,OKC,133,PHI,114,Away
Jan,12,BOS,109,BRK,98,Away
Jan,12,MIL,102,MIA,108,Home
Jan,12,CHO,114,TOR,124,Home
Jan,12,DAL,119,LAL,115,Away
Jan,12,CLE,119,POR,113,Away
Jan,13,NOP,116,DET,110,Away
Jan,13,ATL,113,IND,111,Away
Jan,13,NYK,112,WAS,108,Away
Jan,13,GSW,144,SAS,113,Away
Jan,13,OKC,124,CHI,110,Away
Jan,13,PHO,116,MIN,121,Home
Jan,13,ORL,108,UTA,112,Home
Jan,13,DEN,115,LAC,103,Away
Jan,13,HOU,114,SAC,139,Home
Jan,14,MIL,95,MIA,111,Home
Jan,14,BOS,122,CHO,106,Away
Jan,14,MEM,130,IND,112,Away
Jan,14,ATL,114,TOR,103,Away
Jan,14,CLE,102,MIN,110,Home
Jan,14,PHI,118,UTA,117,Away
Jan,14,DAL,119,POR,136,Home
Jan,15,NYK,117,DET,104,Away
Jan,15,HOU,100,LAC,121,Home
Jan,15,GSW,118,CHI,132,Home
Jan,15,OKC,112,BRK,102,Away
Jan,15,SAC,132,SAS,119,Away
Jan,15,ORL,116,DEN,119,Home
Jan,15,DAL,123,POR,140,Home
Jan,15,PHI,113,LAL,112,Away
Jan,16,BOS,130,CHO,118,Away
Jan,16,IND,119,MIL,132,Home
Jan,16,NOP,103,CLE,113,Home
Jan,16,TOR,123,NYK,121,Away
Jan,16,GSW,127,WAS,118,Away
Jan,16,MIA,113,ATL,121,Home
Jan,16,UTA,126,MIN,125,Away
Jan,16,PHO,106,MEM,136,Home
Jan,16,HOU,132,LAL,140,Home
Jan,17,TOR,122,MIL,130,Home
Jan,17,BRK,98,SAS,106,Home
Jan,17,POR,113,DEN,122,Home
Jan,17,PHI,120,LAC,110,Away
Jan,18,ATL,130,DAL,122,Away
