Month,Day,Away,Away_Pts,Home,Home_Pts,Game_Outcome
Feb,23,DET,105,ORL,93,Away
Feb,23,SAC,118,BRK,127,Home
Feb,23,BOS,107,DAL,110,Home
Feb,23,GSW,114,NYK,106,Away
Feb,23,PHI,109,TOR,102,Away
Feb,23,MIN,112,MIL,139,Home
Feb,23,POR,106,DEN,111,Home
Feb,23,WAS,116,LAC,135,Home
Feb,24,BOS,112,ATL,127,Home
Feb,24,HOU,96,CLE,112,Home
Feb,24,GSW,111,IND,107,Away
Feb,24,MIN,126,CHI,133,Home
Feb,24,TOR,108,MIA,116,Home
Feb,24,DET,118,NOP,128,Home
Feb,24,SAS,99,OKC,102,Home
Feb,24,CHO,124,PHO,121,Away
Feb,24,LAL,89,UTA,114,Home
Feb,25,DAL,97,PHI,111,Home
Feb,25,ORL,92,BRK,129,Home
Feb,25,SAC,121,NYK,140,Home
Feb,25,LAC,94,MEM,122,Home
Feb,25,WAS,112,DEN,110,Away
Feb,25,NOP,125,MIL,129,Home
Feb,26,IND,112,BOS,118,Home
Feb,26,HOU,111,TOR,122,Home
Feb,26,PHO,106,CHI,97,Away
Feb,26,SAC,110,DET,107,Away
Feb,26,LAC,119,MEM,99,Away
Feb,26,UTA,116,MIA,124,Home
Feb,26,ATL,109,OKC,118,Home
Feb,26,CHO,121,GSW,130,Home
Feb,26,POR,93,LAL,102,Home
Feb,27,CLE,112,PHI,109,Away
Feb,27,MIN,112,WAS,128,Home
Feb,27,IND,107,NYK,110,Home
Feb,27,DEN,126,OKC,96,Away
Feb,27,UTA,124,ORL,109,Away
Feb,27,NOP,114,SAS,117,Home
Feb,27,DAL,115,BRK,98,Away
Feb,28,LAC,100,MIL,105,Home
Feb,28,WAS,110,BOS,111,Home
Feb,28,NYK,109,DET,90,Away
Feb,28,MEM,133,HOU,84,Away
Feb,28,GSW,91,LAL,117,Home
Feb,28,ATL,99,MIA,109,Home
Feb,28,PHO,118,MIN,99,Away
Feb,28,CHO,127,SAC,126,Away
Mar,1,DAL,130,ORL,124,Away
Mar,1,IND,114,PHI,130,Home
Mar,1,DEN,118,CHI,112,Away
Mar,1,UTA,124,NOP,129,Home
Mar,1,BRK,124,SAS,113,Away
Mar,1,CLE,101,HOU,90,Away
Mar,1,CHO,111,POR,123,Home
Mar,2,MEM,125,WAS,111,Away
Mar,2,LAC,112,BOS,117,Home
Mar,2,ATL,94,MIA,80,Away
Mar,2,NYK,93,SAS,119,Home
Mar,2,DEN,128,MIL,97,Away
Mar,2,PHO,114,LAL,104,Away
Mar,3,IND,114,CLE,111,Away
Mar,3,UTA,123,PHI,131,Home
Mar,3,DET,129,TOR,105,Away
Mar,3,BRK,132,HOU,114,Away
Mar,3,CHO,135,MIN,102,Away
Mar,3,CHI,128,NOP,124,Away
Mar,3,ATL,115,ORL,112,Away
Mar,3,OKC,78,DAL,87,Home
Mar,3,GSW,106,POR,108,Home
Mar,3,LAL,120,SAC,123,Home
Mar,4,TOR,125,BOS,132,Home
Mar,4,LAC,117,WAS,119,Home
Mar,4,DET,104,NYK,114,Home
Mar,4,DEN,113,IND,103,Away
Mar,4,MIL,112,MEM,111,Away
Mar,4,MIA,103,NOP,93,Away
Mar,4,OKC,107,SAS,102,Away
Mar,4,GSW,98,PHO,120,Home
Mar,4,SAC,119,POR,123,Home
Mar,10,WAS,112,MEM,127,Home
Mar,10,SAS,104,DAL,115,Home
Mar,11,DET,102,CHO,105,Home
Mar,11,BOS,109,BRK,121,Home
Mar,11,ATL,121,TOR,120,Away
Mar,11,PHI,127,CHI,105,Away
Mar,11,ORL,103,MIA,111,Home
Mar,11,NYK,101,MIL,134,Home
Mar,11,MIN,135,NOP,105,Away
Mar,11,DAL,108,OKC,116,Home
Mar,11,GSW,104,LAC,130,Home
Mar,11,PHO,127,POR,121,Away
Mar,11,HOU,105,SAC,125,Home
Mar,12,DEN,103,MEM,102,Away
Mar,12,CLE,82,NOP,116,Home
Mar,12,PHI,127,WAS,101,Away
Mar,12,MIA,101,CHI,90,Away
Mar,12,ORL,77,SAS,104,Home
Mar,12,HOU,99,UTA,114,Home
Mar,12,IND,100,LAL,105,Home
Mar,13,NYK,119,OKC,97,Away
Mar,13,DET,95,BRK,100,Home
Mar,13,TOR,104,CHO,114,Home
Mar,13,MIL,125,WAS,119,Away
Mar,13,SAC,106,ATL,121,Home
Mar,13,POR,125,MIN,121,Away
Mar,13,DAL,116,DEN,103,Away
Mar,13,IND,122,PHO,111,Away
Mar,14,MEM,122,OKC,128,Home
Mar,14,UTA,119,GSW,131,Home
Mar,14,SAS,99,PHI,134,Home
Mar,14,MIA,102,ORL,97,Away
Mar,14,CLE,82,ATL,100,Home
Mar,14,BOS,134,HOU,107,Away
Mar,14,POR,112,MIN,114,Home
Mar,14,TOR,95,CHI,118,Home
Mar,14,LAC,115,NOP,135,Home
Mar,15,SAC,116,CHO,122,Home
Mar,15,MIL,133,WAS,122,Away
Mar,15,NYK,112,BRK,117,Home
Mar,15,SAS,109,DET,99,Away
Mar,15,LAC,109,DAL,99,Away
Mar,15,IND,106,DEN,121,Home
Mar,15,MEM,99,PHO,122,Home
Mar,15,LAL,128,GSW,97,Away
Mar,16,UTA,117,BOS,109,Away
Mar,16,OKC,102,CHI,123,Home
Mar,16,ATL,119,HOU,107,Away
Mar,16,CLE,98,MIA,113,Home
Mar,16,NYK,96,PHI,99,Home
Mar,16,NOP,124,POR,125,Home
Mar,16,MIN,121,LAL,137,Home
Mar,17,TOR,112,DET,116,Home
Mar,17,BRK,124,IND,115,Away
Mar,17,MIL,109,PHI,105,Away
Mar,17,SAC,121,WAS,119,Away
Mar,17,SAS,106,CHI,99,Away
Mar,17,BOS,110,CLE,117,Home
Mar,17,GSW,108,HOU,94,Away
Mar,17,CHO,104,DEN,129,Home
Mar,17,MIA,85,MEM,89,Home
Mar,17,LAC,89,DAL,105,Home
Mar,18,UTA,122,WAS,131,Home
Mar,18,OKC,93,ATL,116,Home
Mar,18,ORL,93,NYK,94,Home
Mar,18,MIN,123,PHO,119,Away
Mar,18,NOP,93,POR,101,Home
Mar,18,CHO,105,LAL,116,Home
Mar,19,SAC,107,BOS,96,Away
Mar,19,SAS,116,CLE,110,Away
Mar,19,DET,113,HOU,100,Away
Mar,19,GSW,116,MEM,103,Away
Mar,19,IND,137,MIA,110,Away
Mar,19,BRK,113,ORL,121,Home
Mar,19,UTA,115,TOR,112,Away
Mar,19,CHI,127,DEN,131,Home
Mar,19,MIN,101,PHO,113,Home
Mar,19,DAL,119,POR,125,Home
Mar,20,ATL,99,LAL,94,Away
Mar,20,GSW,103,MEM,111,Home
Mar,20,SAC,105,PHI,129,Home
Mar,20,SAS,113,MIL,120,Home
Mar,20,CHO,98,LAC,125,Home
Mar,21,IND,109,MIA,106,Away
Mar,21,OKC,114,HOU,112,Away
Mar,21,NOP,113,DEN,108,Away
Mar,21,ORL,96,BOS,112,Home
Mar,21,WAS,106,BRK,113,Home
Mar,21,TOR,105,CLE,116,Home
Mar,21,CHI,100,DET,86,Away
Mar,21,PHI,101,NYK,100,Away
Mar,21,LAL,94,PHO,111,Home
Mar,21,DAL,132,POR,92,Away
Mar,22,SAC,119,CLE,105,Away
Mar,22,OKC,112,MIN,103,Away
Mar,22,CHO,100,SAS,97,Away
Mar,22,UTA,120,CHI,95,Away
Mar,22,TOR,99,HOU,117,Home
Mar,22,BOS,126,MEM,132,Home
Mar,22,IND,113,MIL,140,Home
Mar,22,ATL,110,LAC,119,Home
Mar,23,DEN,110,ORL,99,Away
Mar,23,LAL,111,NOP,128,Home
Mar,23,WAS,113,NYK,131,Home
Mar,23,PHO,110,MIA,100,Away
Mar,23,PHI,108,GSW,98,Away
Mar,23,BRK,116,POR,112,Away
Mar,24,DET,111,IND,116,Home
Mar,24,BOS,119,MIL,121,Home
Mar,24,DEN,111,TOR,135,Home
Mar,24,CLE,103,CHI,94,Away
Mar,24,CHO,122,HOU,97,Away
Mar,24,DAL,128,MIN,108,Away
Mar,24,MEM,116,OKC,107,Away
Mar,24,PHO,111,ORL,112,Home
Mar,24,LAC,134,SAS,101,Away
Mar,24,ATL,108,SAC,110,Home
Mar,24,BRK,88,UTA,118,Home
Mar,25,POR,125,MIA,122,Away
Mar,25,WAS,102,NYK,106,Home
Mar,25,LAC,98,SAS,85,Away
Mar,25,PHI,109,LAL,101,Away
Mar,25,GSW,119,SAC,141,Home
Mar,26,BRK,113,DET,111,Away
Mar,26,BOS,122,MIL,114,Away
Mar,26,PHO,104,TOR,100,Away
Mar,26,MIA,105,CHO,110,Home
Mar,26,HOU,101,MIN,107,Home
Mar,26,DEN,113,NOP,108,Away
Mar,26,POR,112,ORL,105,Away
Mar,26,IND,109,DAL,94,Away
Mar,26,MEM,114,UTA,117,Home
Mar,26,ATL,124,GSW,108,Away
Mar,26,CLE,86,LAL,100,Home
Mar,27,NYK,102,MIL,96,Away
Mar,27,HOU,129,MIN,107,Away
